CP109375_left	4	H
CP109375_right_rc	4	H
CP109376_left	18	H
CP109376_right_rc	527	S
CP109377_left	70	H
CP109377_right_rc	70	H
CP109378_left	410	H
CP109378_right_rc	528	S
CP109379_left	127	H
CP109379_right_rc	127	H
CP109380_left	9	H
CP109380_right_rc	529	S
CP109381_left	530	S
CP109381_right_rc	105	H
CP109382_left	17	H
CP109382_right_rc	17	H
CP109384_left	2	H
CP109384_right_rc	2	H
CP109385_left	19	H
CP109385_right_rc	19	H
CP109387_left	59	H
CP109387_right_rc	59	H
CP109388_left	59	H
CP109388_right_rc	531	S
CP109389_left	2	H
CP109389_right_rc	2	H
CP109391_left	83	H
CP109391_right_rc	83	H
CP109392_left	133	H
CP109392_right_rc	133	H
CP109393_left	2	H
CP109393_right_rc	2	H
CP109394_left	532	S
CP109394_right_rc	533	S
CP109395_left	2	H
CP109395_right_rc	2	H
CP109396_left	195	H
CP109396_right_rc	452	H
CP109397_left	82	H
CP109397_right_rc	82	H
CP109398_left	82	H
CP109398_right_rc	82	H
CP109399_left	82	H
CP109399_right_rc	82	H
CP109400_left	59	H
CP109400_right_rc	59	H
CP109402_left	60	H
CP109402_right_rc	59	H
CP109403_left	12	H
CP109403_right_rc	50	H
CP109404_left	4	H
CP109404_right_rc	4	H
CP109405_left	234	H
CP109405_right_rc	0	H
CP109406_left	4	H
CP109406_right_rc	4	H
CP109413_left	4	H
CP109413_right_rc	4	H
CP109414_left	4	H
CP109414_right_rc	4	H
CP109415_left	4	H
CP109415_right_rc	4	H
CP109416_left	25	H
CP109416_right_rc	25	H
CP109417_left	226	H
CP109417_right_rc	18	H
CP109419_left	534	S
CP109419_right_rc	534	H
CP109420_left	0	H
CP109420_right_rc	0	H
CP109421_left	2	H
CP109421_right_rc	133	H
CP109422_left	534	H
CP109422_right_rc	534	H
CP109424_left	535	S
CP109424_right_rc	535	H
CP109427_left	2	H
CP109427_right_rc	2	H
CP109428_left	2	H
CP109428_right_rc	2	H
CP109429_left	536	S
CP109429_right_rc	536	H
CP109435_left	29	H
CP109435_right_rc	29	H
CP109436_left	180	H
CP109436_right_rc	180	H
CP109438_left	62	H
CP109438_right_rc	62	H
CP109439_left	262	H
CP109439_right_rc	537	S
CP109444_left	538	S
CP109444_right_rc	538	H
CP109445_left	18	H
CP109445_right_rc	18	H
CP109446_left	539	S
CP109446_right_rc	540	S
CP109447_left	10	H
CP109447_right_rc	10	H
CP109450_left	78	H
CP109450_right_rc	78	H
CP109451_left	78	H
CP109451_right_rc	78	H
CP109452_left	78	H
CP109452_right_rc	78	H
CP109453_left	492	H
CP109453_right_rc	492	H
CP109454_left	492	H
CP109454_right_rc	492	H
CP109455_left	23	H
CP109455_right_rc	23	H
CP109456_left	29	H
CP109456_right_rc	29	H
CP109457_left	234	H
CP109457_right_rc	234	H
CP109460_left	2	H
CP109460_right_rc	2	H
CP109462_left	29	H
CP109462_right_rc	29	H
CP109463_left	234	H
CP109463_right_rc	234	H
CP109467_left	54	H
CP109467_right_rc	54	H
CP109468_left	541	S
CP109468_right_rc	541	H
CP109469_left	6	H
CP109469_right_rc	542	S
CP109470_left	25	H
CP109470_right_rc	25	H
CP109471_left	62	H
CP109471_right_rc	149	H
CP109473_left	329	H
CP109473_right_rc	329	H
CP109475_left	3	H
CP109475_right_rc	3	H
CP109476_left	10	H
CP109476_right_rc	62	H
CP109477_left	10	H
CP109477_right_rc	10	H
CP109478_left	543	S
CP109478_right_rc	31	H
CP109479_left	511	H
CP109479_right_rc	511	H
CP109480_left	54	H
CP109480_right_rc	133	H
CP109481_left	452	H
CP109481_right_rc	133	H
CP109482_left	544	S
CP109482_right_rc	545	S
CP109483_left	2	H
CP109483_right_rc	2	H
CP109487_left	119	H
CP109487_right_rc	546	S
CP109489_left	547	S
CP109489_right_rc	548	S
CP109490_left	549	S
CP109490_right_rc	549	H
CP109491_left	549	H
CP109491_right_rc	549	H
CP109492_left	105	H
CP109492_right_rc	17	H
CP109493_left	105	H
CP109493_right_rc	105	H
CP109495_left	541	H
CP109495_right_rc	550	S
CP109496_left	551	S
CP109496_right_rc	551	H
CP109497_left	551	H
CP109497_right_rc	154	H
CP109499_left	13	H
CP109499_right_rc	13	H
CP109500_left	78	H
CP109500_right_rc	78	H
CP109501_left	47	H
CP109501_right_rc	78	H
CP109502_left	14	H
CP109502_right_rc	14	H
CP109503_left	47	H
CP109503_right_rc	410	H
CP109504_left	14	H
CP109504_right_rc	552	S
CP109505_left	121	H
CP109505_right_rc	122	H
CP109506_left	378	H
CP109506_right_rc	378	H
CP109507_left	95	H
CP109507_right_rc	95	H
CP109508_left	2	H
CP109508_right_rc	2	H
CP109509_left	553	S
CP109509_right_rc	4	H
CP109511_left	25	H
CP109511_right_rc	4	H
CP109512_left	25	H
CP109512_right_rc	554	S
CP109513_left	378	H
CP109513_right_rc	378	H
CP109514_left	259	H
CP109514_right_rc	555	S
CP109515_left	91	H
CP109515_right_rc	478	H
CP109517_left	29	H
CP109517_right_rc	29	H
CP109518_left	4	H
CP109518_right_rc	4	H
CP109519_left	4	H
CP109519_right_rc	4	H
CP109522_left	59	H
CP109522_right_rc	59	H
CP109523_left	59	H
CP109523_right_rc	556	S
CP109529_left	2	H
CP109529_right_rc	2	H
CP109530_left	557	S
CP109530_right_rc	557	H
CP109531_left	541	H
CP109531_right_rc	541	H
CP109535_left	91	H
CP109535_right_rc	363	H
CP109545_left	83	H
CP109545_right_rc	83	H
CP109546_left	118	H
CP109546_right_rc	118	H
CP109550_left	2	H
CP109550_right_rc	2	H
CP109551_left	558	S
CP109551_right_rc	190	H
CP109556_left	452	H
CP109556_right_rc	344	H
CP109557_left	559	S
CP109557_right_rc	262	H
CP109558_left	195	H
CP109558_right_rc	195	H
CP109559_left	133	H
CP109559_right_rc	133	H
CP109560_left	25	H
CP109560_right_rc	62	H
CP109561_left	54	H
CP109561_right_rc	54	H
CP109562_left	54	H
CP109562_right_rc	54	H
CP109565_left	62	H
CP109565_right_rc	62	H
CP109570_left	238	H
CP109570_right_rc	238	H
CP109571_left	3	H
CP109571_right_rc	3	H
CP109572_left	91	H
CP109572_right_rc	560	S
CP109573_left	561	S
CP109573_right_rc	2	H
CP109574_left	2	H
CP109574_right_rc	2	H
CP109575_left	201	H
CP109575_right_rc	105	H
CP109576_left	414	H
CP109576_right_rc	414	H
CP109577_left	201	H
CP109577_right_rc	140	H
CP109578_left	562	S
CP109578_right_rc	563	S
CP109580_left	68	H
CP109580_right_rc	68	H
CP109581_left	29	H
CP109581_right_rc	29	H
CP109582_left	564	S
CP109582_right_rc	565	S
CP109583_left	54	H
CP109583_right_rc	54	H
CP109584_left	566	S
CP109584_right_rc	25	H
CP109586_left	140	H
CP109586_right_rc	140	H
CP109587_left	140	H
CP109587_right_rc	140	H
CP109588_left	155	H
CP109588_right_rc	140	H
CP109589_left	201	H
CP109589_right_rc	201	H
CP109590_left	201	H
CP109590_right_rc	201	H
CP109591_left	567	S
CP109591_right_rc	567	H
CP109592_left	13	H
CP109592_right_rc	13	H
CP109594_left	238	H
CP109594_right_rc	238	H
CP109595_left	568	S
CP109595_right_rc	490	H
CP109598_left	52	H
CP109598_right_rc	52	H
CP109599_left	4	H
CP109599_right_rc	4	H
CP130714_left	53	H
CP130714_right_rc	53	H
CP130715_left	569	S
CP130715_right_rc	569	H
CP130716_left	17	H
CP130716_right_rc	17	H
CP130717_left	570	S
CP130717_right_rc	17	H
CP130718_left	430	H
CP130718_right_rc	430	H
CP130719_left	430	H
CP130719_right_rc	430	H
CP130720_left	127	H
CP130720_right_rc	127	H
CP130721_left	127	H
CP130721_right_rc	127	H
CP130722_left	245	H
CP130722_right_rc	245	H
CP130723_left	262	H
CP130723_right_rc	262	H
CP130727_left	26	H
CP130727_right_rc	26	H
CP130728_left	12	H
CP130728_right_rc	12	H
CP130729_left	12	H
CP130729_right_rc	12	H
CP130730_left	25	H
CP130730_right_rc	25	H
CP130731_left	12	H
CP130731_right_rc	12	H
DQ322649_left	571	S
DQ322649_right_rc	571	H
DQ322650_left	572	S
DQ322650_right_rc	572	H
EU372836_left	238	H
EU372836_right_rc	238	H
FN554889_left	2	H
FN554889_right_rc	2	H
FQ859184_left	17	H
FQ859184_right_rc	573	S
FQ859185_left	574	S
FQ859185_right_rc	17	H
GU080325	65	H
GU080326	572	H
GU080327	556	H
GU080328	529	H
GU080329_left	25	H
GU080330_right_rc	25	H
GU080331	305	H
KF602047_left	0	H
KF602047_right_rc	0	H
KF602048_left	575	S
KF602048_right_rc	576	S
NC_001738_left	1	H
NC_001738_right_rc	1	H
NC_003155.5_left	2	H
NC_003155.5_right_rc	2	H
NC_003888.3_left	2	H
NC_003888.3_right_rc	2	H
NC_003888_left	2	H
NC_003888_right_rc	2	H
NC_003903.1_left	577	S
NC_003903.1_right_rc	577	H
NC_003903_left	577	H
NC_003903_right_rc	577	H
NC_003904.1_left	578	S
NC_003904.1_right_rc	579	S
NC_004719.1_left	54	H
NC_004719.1_right_rc	54	H
NC_010572.1_left	366	H
NC_010572.1_right_rc	366	H
NC_010572_left	366	H
NC_010572_right_rc	366	H
NC_010851_left	2	H
NC_010851_right_rc	2	H
NC_013929.1_left	2	H
NC_013929.1_right_rc	2	H
NC_015951.1_left	580	S
NC_015951.1_right_rc	581	S
NC_015952.1_left	582	S
NC_015952.1_right_rc	583	S
NC_015953.1_left	250	H
NC_015953.1_right_rc	584	S
NC_015957.1_left	585	S
NC_015957.1_right_rc	586	S
NC_016109.1_left	587	S
NC_016109.1_right_rc	587	H
NC_016109_left	587	H
NC_016109_right_rc	587	H
NC_016111.1_left	588	S
NC_016111.1_right_rc	17	H
NC_016113.1_left	17	H
NC_016113.1_right_rc	573	H
NC_016582.1_left	2	H
NC_016582.1_right_rc	2	H
NC_016972.1_left	589	S
NC_016972.1_right_rc	590	S
NC_017585.1_left	591	S
NC_017585.1_right_rc	592	S
NC_017586.1_left	593	S
NC_017586.1_right_rc	594	S
NC_017765.1_left	2	H
NC_017765.1_right_rc	2	H
NC_017765_left	2	H
NC_017765_right_rc	2	H
NC_017766.1_left	65	H
NC_017766.1_right_rc	2	H
NC_017766_left	65	H
NC_017766_right_rc	2	H
NC_018750.1_left	595	S
NC_018750.1_right_rc	596	S
NC_020293.1_left	589	H
NC_020293.1_right_rc	590	H
NC_020504.1_left	597	S
NC_020504.1_right_rc	597	H
NC_020545.1_left	598	S
NC_020545.1_right_rc	598	H
NC_020894.1_left	65	H
NC_020894.1_right_rc	2	H
NC_020894_left	65	H
NC_020894_right_rc	2	H
NC_020895.1_left	2	H
NC_020895.1_right_rc	2	H
NC_020895_left	2	H
NC_020895_right_rc	2	H
NC_020990.1_left	238	H
NC_020990.1_right_rc	238	H
NC_020990_left	238	H
NC_020990_right_rc	238	H
NC_021055.1_left	599	S
NC_021055.1_right_rc	600	S
NC_021056.1_left	601	S
NC_021056.1_right_rc	602	S
NC_021177.1_left	603	S
NC_021177.1_right_rc	604	S
NC_021985.1_left	2	H
NC_021985.1_right_rc	2	H
NC_021986.1_left	7	H
NC_021986.1_right_rc	8	H
NC_022001.1_left	6	H
NC_022001.1_right_rc	6	H
NC_022785.1_left	605	S
NC_022785.1_right_rc	606	S
NZ_AP018365.1_left	607	S
NZ_AP018365.1_right_rc	608	S
NZ_AP018366.1_left	609	S
NZ_AP018366.1_right_rc	610	S
NZ_AP018367.1_left	611	S
NZ_AP018367.1_right_rc	612	S
NZ_AP018448.1_left	613	S
NZ_AP018448.1_right_rc	614	S
NZ_AP018517.1_left	0	H
NZ_AP018517.1_right_rc	0	H
NZ_AP019620.1_left	615	S
NZ_AP019620.1_right_rc	616	S
NZ_AP023408.1_left	617	S
NZ_AP023408.1_right_rc	618	S
NZ_AP023409.1_left	619	S
NZ_AP023409.1_right_rc	620	S
NZ_AP023439.1_left	621	S
NZ_AP023439.1_right_rc	622	S
NZ_AP023440.1_left	623	S
NZ_AP023440.1_right_rc	623	H
NZ_AP024135.1_left	624	S
NZ_AP024135.1_right_rc	625	S
NZ_AP025667.1_left	626	S
NZ_AP025667.1_right_rc	627	S
NZ_AP025668.1_left	628	S
NZ_AP025668.1_right_rc	629	S
NZ_AP025687.1_left	630	S
NZ_AP025687.1_right_rc	631	S
NZ_AP025692.1_left	632	S
NZ_AP025692.1_right_rc	632	H
NZ_AP026073.1_left	633	S
NZ_AP026073.1_right_rc	634	S
NZ_AP026074.1_left	635	S
NZ_AP026074.1_right_rc	636	S
NZ_AP035881.2_left	637	S
NZ_AP035881.2_right_rc	638	S
NZ_AP035882.1_left	639	S
NZ_AP035882.1_right_rc	640	S
NZ_AP035884.1_left	641	S
NZ_AP035884.1_right_rc	641	H
NZ_AP035885.1_left	642	S
NZ_AP035885.1_right_rc	643	S
NZ_CM000913.1_left	644	S
NZ_CM000913.1_right_rc	645	S
NZ_CM000914.1_left	646	S
NZ_CM000914.1_right_rc	647	S
NZ_CM000950.1_left	648	S
NZ_CM000950.1_right_rc	649	S
NZ_CM000951.1_left	650	S
NZ_CM000951.1_right_rc	651	S
NZ_CM001015.1_left	305	H
NZ_CM001015.1_right_rc	652	S
NZ_CM001016.1_left	653	S
NZ_CM001016.1_right_rc	654	S
NZ_CM001017.1_left	655	S
NZ_CM001017.1_right_rc	656	S
NZ_CM001018.1_left	14	H
NZ_CM001018.1_right_rc	657	S
NZ_CM001019.1_left	658	S
NZ_CM001019.1_right_rc	305	H
NZ_CM001165.1_left	659	S
NZ_CM001165.1_right_rc	660	S
NZ_CM001166.1_left	661	S
NZ_CM001166.1_right_rc	662	S
NZ_CM001889.1_left	663	S
NZ_CM001889.1_right_rc	664	S
NZ_CM002273.1_left	238	H
NZ_CM002273.1_right_rc	238	H
NZ_CM002274.1_left	238	H
NZ_CM002274.1_right_rc	238	H
NZ_CM002275.1_left	0	H
NZ_CM002275.1_right_rc	0	H
NZ_CM002280.1_left	665	S
NZ_CM002280.1_right_rc	666	S
NZ_CM002281.1_left	667	S
NZ_CM002281.1_right_rc	668	S
NZ_CM002282.1_left	669	S
NZ_CM002282.1_right_rc	670	S
NZ_CM002283.1_left	465	H
NZ_CM002283.1_right_rc	465	H
NZ_CM002284.1_left	671	S
NZ_CM002284.1_right_rc	672	S
NZ_CM002285.1_left	673	S
NZ_CM002285.1_right_rc	673	H
NZ_CM002286.1_left	674	S
NZ_CM002286.1_right_rc	673	H
NZ_CM003601.1_left	59	H
NZ_CM003601.1_right_rc	59	H
NZ_CM003601_left	59	H
NZ_CM003601_right_rc	59	H
NZ_CM003602.1_left	59	H
NZ_CM003602.1_right_rc	59	H
NZ_CM003602_left	59	H
NZ_CM003602_right_rc	59	H
NZ_CM007717.1_left	25	H
NZ_CM007717.1_right_rc	25	H
NZ_CP003987.1_left	675	S
NZ_CP003987.1_right_rc	675	H
NZ_CP003988.1_left	82	H
NZ_CP003988.1_right_rc	82	H
NZ_CP006871.1_left	676	S
NZ_CP006871.1_right_rc	676	H
NZ_CP007153.1_left	677	S
NZ_CP007153.1_right_rc	678	S
NZ_CP007574.1_left	679	S
NZ_CP007574.1_right_rc	680	S
NZ_CP007575.1_left	681	S
NZ_CP007575.1_right_rc	682	S
NZ_CP007699.2_left	683	S
NZ_CP007699.2_right_rc	684	S
NZ_CP009124.1_left	2	H
NZ_CP009124.1_right_rc	2	H
NZ_CP009313.1_left	685	S
NZ_CP009313.1_right_rc	686	S
NZ_CP009438.1_left	2	H
NZ_CP009438.1_right_rc	2	H
NZ_CP009439.1_left	2	H
NZ_CP009439.1_right_rc	2	H
NZ_CP009754.1_left	687	S
NZ_CP009754.1_right_rc	688	S
NZ_CP009802.1_left	689	S
NZ_CP009802.1_right_rc	690	S
NZ_CP009803.1_left	691	S
NZ_CP009803.1_right_rc	692	S
NZ_CP009804.1_left	693	S
NZ_CP009804.1_right_rc	694	S
NZ_CP009922.3_left	29	H
NZ_CP009922.3_right_rc	695	S
NZ_CP010407.1_left	696	S
NZ_CP010407.1_right_rc	697	S
NZ_CP010408.1_left	698	S
NZ_CP010408.1_right_rc	699	S
NZ_CP010519.1_left	700	S
NZ_CP010519.1_right_rc	701	S
NZ_CP010833.1_left	10	H
NZ_CP010833.1_right_rc	10	H
NZ_CP010849.1_left	702	S
NZ_CP010849.1_right_rc	703	S
NZ_CP011340.1_left	704	S
NZ_CP011340.1_right_rc	704	H
NZ_CP011492.1_left	492	H
NZ_CP011492.1_right_rc	705	S
NZ_CP011497.1_left	706	S
NZ_CP011497.1_right_rc	707	S
NZ_CP011498.1_left	708	S
NZ_CP011498.1_right_rc	709	S
NZ_CP011499.1_left	710	S
NZ_CP011499.1_right_rc	711	S
NZ_CP011500.1_left	712	S
NZ_CP011500.1_right_rc	713	S
NZ_CP011522.1_left	714	S
NZ_CP011522.1_right_rc	715	S
NZ_CP011523.1_left	716	S
NZ_CP011523.1_right_rc	717	S
NZ_CP011533.1_left	718	S
NZ_CP011533.1_right_rc	718	H
NZ_CP011664.1_left	719	S
NZ_CP011664.1_right_rc	720	S
NZ_CP011665.1_left	721	S
NZ_CP011665.1_right_rc	722	S
NZ_CP011666.1_left	723	S
NZ_CP011666.1_right_rc	724	S
NZ_CP011667.1_left	725	S
NZ_CP011667.1_right_rc	725	H
NZ_CP011799.1_left	726	S
NZ_CP011799.1_right_rc	727	S
NZ_CP012382.1_left	2	H
NZ_CP012382.1_right_rc	2	H
NZ_CP012383.1_left	728	S
NZ_CP012383.1_right_rc	729	S
NZ_CP012949.1_left	2	H
NZ_CP012949.1_right_rc	2	H
NZ_CP013129.1_left	730	S
NZ_CP013129.1_right_rc	72	H
NZ_CP013142.1_left	12	H
NZ_CP013142.1_right_rc	12	H
NZ_CP013219.1_left	731	S
NZ_CP013219.1_right_rc	731	H
NZ_CP013220.1_left	731	H
NZ_CP013220.1_right_rc	731	H
NZ_CP013738.1_left	2	H
NZ_CP013738.1_right_rc	2	H
NZ_CP013739.1_left	2	H
NZ_CP013739.1_right_rc	2	H
NZ_CP013740.1_left	732	S
NZ_CP013740.1_right_rc	733	S
NZ_CP013743.1_left	734	S
NZ_CP013743.1_right_rc	735	S
NZ_CP013744.1_left	736	S
NZ_CP013744.1_right_rc	737	S
NZ_CP014485.1_left	738	S
NZ_CP014485.1_right_rc	739	S
NZ_CP015098.1_left	740	S
NZ_CP015098.1_right_rc	741	S
NZ_CP015362.1_left	742	S
NZ_CP015362.1_right_rc	743	S
NZ_CP015446.1_left	744	S
NZ_CP015446.1_right_rc	745	S
NZ_CP015588.1_left	746	S
NZ_CP015588.1_right_rc	746	H
NZ_CP015726.1_left	747	S
NZ_CP015726.1_right_rc	748	S
NZ_CP015849.1_left	749	S
NZ_CP015849.1_right_rc	750	S
NZ_CP015866.1_left	2	H
NZ_CP015866.1_right_rc	2	H
NZ_CP015867.1_left	2	H
NZ_CP015867.1_right_rc	2	H
NZ_CP016279.1_left	751	S
NZ_CP016279.1_right_rc	752	S
NZ_CP016438.1_left	753	S
NZ_CP016438.1_right_rc	753	H
NZ_CP016559.1_left	754	S
NZ_CP016559.1_right_rc	305	H
NZ_CP016560.1_left	755	S
NZ_CP016560.1_right_rc	756	S
NZ_CP016795.1_left	757	S
NZ_CP016795.1_right_rc	758	S
NZ_CP016824.1_left	759	S
NZ_CP016824.1_right_rc	760	S
NZ_CP016825.1_left	700	H
NZ_CP016825.1_right_rc	761	S
NZ_CP017157.1_left	585	H
NZ_CP017157.1_right_rc	762	S
NZ_CP017248.1_left	763	S
NZ_CP017248.1_right_rc	764	S
NZ_CP017316.1_left	765	S
NZ_CP017316.1_right_rc	766	S
NZ_CP018047.1_left	767	S
NZ_CP018047.1_right_rc	768	S
NZ_CP018074.1_left	769	S
NZ_CP018074.1_right_rc	770	S
NZ_CP018075.1_left	771	S
NZ_CP018075.1_right_rc	772	S
NZ_CP018627.1_left	773	S
NZ_CP018627.1_right_rc	2	H
NZ_CP018627_left	773	H
NZ_CP018627_right_rc_unlikely_to_be_a_telomere	2	H
NZ_CP018870.1_left	774	S
NZ_CP018870.1_right_rc	774	H
NZ_CP019457.1_left	775	S
NZ_CP019457.1_right_rc	776	S
NZ_CP019458.1_left	777	S
NZ_CP019458.1_right_rc	778	S
NZ_CP019459.1_left	779	S
NZ_CP019459.1_right_rc	780	S
NZ_CP019460.1_left	781	S
NZ_CP019460.1_right_rc	782	S
NZ_CP019461.1_left	783	S
NZ_CP019461.1_right_rc	784	S
NZ_CP019462.1_left	783	H
NZ_CP019462.1_right_rc	784	H
NZ_CP019463.1_left	785	S
NZ_CP019463.1_right_rc	786	S
NZ_CP019464.1_left	787	S
NZ_CP019464.1_right_rc	788	S
NZ_CP019465.1_left	789	S
NZ_CP019465.1_right_rc	790	S
NZ_CP019724.1_left	791	S
NZ_CP019724.1_right_rc	791	H
NZ_CP019779.1_left	792	S
NZ_CP019779.1_right_rc	793	S
NZ_CP019798.1_left	794	S
NZ_CP019798.1_right_rc	795	S
NZ_CP020039.1_left	796	S
NZ_CP020039.1_right_rc	797	S
NZ_CP020040.1_left	798	S
NZ_CP020040.1_right_rc	799	S
NZ_CP020041.1_left	800	S
NZ_CP020041.1_right_rc	801	S
NZ_CP020042.1_left	802	S
NZ_CP020042.1_right_rc	803	S
NZ_CP020043.1_left	803	H
NZ_CP020043.1_right_rc	804	S
NZ_CP020044.1_left	805	S
NZ_CP020044.1_right_rc	806	S
NZ_CP020555.1_left	807	S
NZ_CP020555.1_right_rc	808	S
NZ_CP020556.1_left	809	S
NZ_CP020556.1_right_rc	810	S
NZ_CP020563.1_left	811	S
NZ_CP020563.1_right_rc	812	S
NZ_CP020567.1_left	813	S
NZ_CP020567.1_right_rc	814	S
NZ_CP020568.1_left	815	S
NZ_CP020568.1_right_rc	816	S
NZ_CP020569.1_left	817	S
NZ_CP020569.1_right_rc	818	S
NZ_CP020570.1_left	819	S
NZ_CP020570.1_right_rc	820	S
NZ_CP020700.1_left	821	S
NZ_CP020700.1_right_rc	822	S
NZ_CP020701.1_left	823	S
NZ_CP020701.1_right_rc	824	S
NZ_CP020702.1_left	825	S
NZ_CP020702.1_right_rc	826	S
NZ_CP021080.1_left	827	S
NZ_CP021080.1_right_rc	828	S
NZ_CP021118.1_left	829	S
NZ_CP021118.1_right_rc	830	S
NZ_CP021119.1_left	831	S
NZ_CP021119.1_right_rc	832	S
NZ_CP021121.1_left	833	S
NZ_CP021121.1_right_rc	834	S
NZ_CP021707.1_left	835	S
NZ_CP021707.1_right_rc	836	S
NZ_CP021744.1_left	837	S
NZ_CP021744.1_right_rc	838	S
NZ_CP021748.1_left	839	S
NZ_CP021748.1_right_rc	840	S
NZ_CP021978.1_left	841	S
NZ_CP021978.1_right_rc	842	S
NZ_CP022161.1_left	843	S
NZ_CP022161.1_right_rc	844	S
NZ_CP022310.1_left	845	S
NZ_CP022310.1_right_rc	210	H
NZ_CP022310_left	845	H
NZ_CP022310_right_rc	210	H
NZ_CP022433.1_left	828	H
NZ_CP022433.1_right_rc	846	S
NZ_CP022438.1_left	847	S
NZ_CP022438.1_right_rc	848	S
NZ_CP022545.1_left	849	S
NZ_CP022545.1_right_rc	850	S
NZ_CP022546.1_left	851	S
NZ_CP022546.1_right_rc	852	S
NZ_CP022685.1_left	853	S
NZ_CP022685.1_right_rc	853	H
NZ_CP022744.1_left	753	H
NZ_CP022744.1_right_rc	854	S
NZ_CP023202.1_left	855	S
NZ_CP023202.1_right_rc	856	S
NZ_CP023407.1_left	857	S
NZ_CP023407.1_right_rc	858	S
NZ_CP023408.1_left	859	S
NZ_CP023408.1_right_rc	860	S
NZ_CP023688.1_left	861	S
NZ_CP023688.1_right_rc	861	H
NZ_CP023689.1_left	862	S
NZ_CP023689.1_right_rc	43	H
NZ_CP023690.1_left	17	H
NZ_CP023690.1_right_rc	863	S
NZ_CP023691.1_left	231	H
NZ_CP023691.1_right_rc	231	H
NZ_CP023692.1_left	864	S
NZ_CP023692.1_right_rc	865	S
NZ_CP023693.1_left	25	H
NZ_CP023693.1_right_rc	866	S
NZ_CP023693_left	25	H
NZ_CP023693_right_rc	866	H
NZ_CP023694.1_left	867	S
NZ_CP023694.1_right_rc	210	H
NZ_CP023694_left	867	H
NZ_CP023694_right_rc	210	H
NZ_CP023695.1_left	868	S
NZ_CP023695.1_right_rc	869	S
NZ_CP023696.1_left	10	H
NZ_CP023696.1_right_rc	870	S
NZ_CP023697.1_left	871	S
NZ_CP023697.1_right_rc	872	S
NZ_CP023698.1_left	873	S
NZ_CP023698.1_right_rc	874	S
NZ_CP023699.1_left	875	S
NZ_CP023699.1_right_rc	876	S
NZ_CP023700.1_left	877	S
NZ_CP023700.1_right_rc	878	S
NZ_CP023701.1_left	879	S
NZ_CP023701.1_right_rc	880	S
NZ_CP023702.1_left	881	S
NZ_CP023702.1_right_rc	882	S
NZ_CP023703.1_left	883	S
NZ_CP023703.1_right_rc	884	S
NZ_CP023747.1_left	885	S
NZ_CP023747.1_right_rc	886	S
NZ_CP023976.1_left	887	S
NZ_CP023976.1_right_rc	888	S
NZ_CP023977.1_left	889	S
NZ_CP023977.1_right_rc	890	S
NZ_CP023992.1_left	1	H
NZ_CP023992.1_right_rc	2	H
NZ_CP023993.1_left	891	S
NZ_CP023993.1_right_rc	892	S
NZ_CP024957.1_left	893	S
NZ_CP024957.1_right_rc	894	S
NZ_CP024985.1_left	9	H
NZ_CP024985.1_right_rc	9	H
NZ_CP024986.1_left	226	H
NZ_CP024986.1_right_rc	9	H
NZ_CP024989.1_left	895	S
NZ_CP024989.1_right_rc	896	S
NZ_CP024990.1_left	897	S
NZ_CP024990.1_right_rc	898	S
NZ_CP024991.1_left	899	S
NZ_CP024991.1_right_rc	900	S
NZ_CP025018.1_left	901	S
NZ_CP025018.1_right_rc	902	S
NZ_CP025394.1_left	903	S
NZ_CP025394.1_right_rc	903	H
NZ_CP025407.1_left	904	S
NZ_CP025407.1_right_rc	905	S
NZ_CP025511.1_left	906	S
NZ_CP025511.1_right_rc	907	S
NZ_CP025551.1_left	908	S
NZ_CP025551.1_right_rc	909	S
NZ_CP025552.1_left	82	H
NZ_CP025552.1_right_rc	82	H
NZ_CP026094.1_left	910	S
NZ_CP026094.1_right_rc	911	S
NZ_CP026121.1_left	912	S
NZ_CP026121.1_right_rc	912	H
NZ_CP026304.1_left	913	S
NZ_CP026304.1_right_rc	914	S
NZ_CP026305.1_left	914	H
NZ_CP026305.1_right_rc	915	S
NZ_CP026306.1_left	916	S
NZ_CP026306.1_right_rc	917	S
NZ_CP026489.1_left	918	S
NZ_CP026489.1_right_rc	919	S
NZ_CP026490.1_left	920	S
NZ_CP026490.1_right_rc	921	S
NZ_CP026498.1_left	922	S
NZ_CP026498.1_right_rc	923	S
NZ_CP026652.1_left	924	S
NZ_CP026652.1_right_rc	925	S
NZ_CP026653.1_left	25	H
NZ_CP026653.1_right_rc	25	H
NZ_CP026653_left	25	H
NZ_CP026653_right_rc	25	H
NZ_CP026654.1_left	54	H
NZ_CP026654.1_right_rc	926	S
NZ_CP026654_left	54	H
NZ_CP026654_right_rc	926	H
NZ_CP026730.1_left	927	S
NZ_CP026730.1_right_rc	928	S
NZ_CP027022.1_left	929	S
NZ_CP027022.1_right_rc	930	S
NZ_CP027023.1_left	931	S
NZ_CP027023.1_right_rc	932	S
NZ_CP027024.1_left	933	S
NZ_CP027024.1_right_rc	934	S
NZ_CP027025.1_left	935	S
NZ_CP027025.1_right_rc	936	S
NZ_CP027026.1_left	937	S
NZ_CP027026.1_right_rc	938	S
NZ_CP027296.1_left	939	S
NZ_CP027296.1_right_rc	940	S
NZ_CP027297.1_left	941	S
NZ_CP027297.1_right_rc	942	S
NZ_CP027298.1_left	943	S
NZ_CP027298.1_right_rc	944	S
NZ_CP027299.1_left	945	S
NZ_CP027299.1_right_rc	946	S
